series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_width,pixel_half_height,support_pixels,marker_shape,evidence_status,segment_break,status,candidate_id,guide_residual_px
uct-test-a22,0.8379432077109876,0.6661009314521967,0.001434130905212605,0.016610093145219662,416,158.0,,7.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000255,1.7717849044379648
uct-test-a22,0.8408114695214126,0.6637280610028796,0.001434130905212605,0.015423657920561218,417,159.0,,6.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000256,2.0
uct-test-a22,0.8436797313318376,0.6566094496549284,0.001434130905212605,0.020169398819195328,418,162.0,,8.5,8,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000257,3.573975888634891
uct-test-a22,0.8465479931422626,0.6494908383069771,0.001434130905212605,0.018982963594536773,419,165.0,,8.0,6,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000258,3.977485018423721
uct-test-a22,0.8494162549526876,0.6423722269590257,0.001434130905212605,0.014237222695902663,420,168.0,,6.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000259,3.351947204240446
uct-test-a22,0.8522845167631126,0.6376264860603915,0.001434130905212605,0.010677917021926997,421,170.0,,4.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000260,0.8387822609589364
uct-test-a22,0.8551527785735376,0.6281350042631232,0.001434130905212605,0.014237222695902552,422,174.0,,6.0,12,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000261,0.42058999654690865
uct-test-a22,0.8580210403839625,0.6138977815672206,0.001434130905212605,0.016610093145219662,423,180.0,,7.0,9,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000262,0.2847497534031902
uct-test-a22,0.8608893021943875,0.597287688422001,0.001434130905212605,0.00949148179726833,424,187.0,,4.0,9,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000263,0.38772280526404757
uct-test-a22,0.8637575640048125,0.5854233361754155,0.001434130905212605,0.010677917021926997,425,192.0,,4.5,7,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000264,1.2617525056713532
uct-test-a22,0.8666258258152375,0.5640675021315615,0.001434130905212605,0.013050787471244107,426,201.0,,5.5,10,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000265,0.9082441286645349
uct-test-a22,0.8694940876256625,0.547457408986342,0.001434130905212605,0.013050787471244107,427,208.0,,5.5,8,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000266,1.0391325231456108
uct-test-a22,0.8723623494360875,0.5332201862904393,0.001434130905212605,0.014237222695902663,428,214.0,,6.0,13,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000267,0.27233249264580195
uct-test-a22,0.8752306112465125,0.5166100931452197,0.001434130905212605,0.015423657920561107,429,221.0,,6.5,12,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000268,0.7492638520389789
uct-test-a22,0.8780988730569375,0.5094914817972684,0.001434130905212605,0.014237222695902552,430,224.0,,6.0,9,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000269,2.388653583800874
uct-test-a22,0.8809671348673624,0.4928813886520488,0.001434130905212605,0.014237222695902663,431,231.0,,6.0,10,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000270,1.0
uct-test-a22,0.8838353966777874,0.4810170364054632,0.001434130905212605,0.014237222695902663,432,236.0,,6.0,8,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000271,1.4404869536498097
uct-test-a22,0.8924401821090624,0.4216952751725359,0.001434130905212605,0.005932176123292776,435,261.0,,2.5,6,,visible_pixel_support,True,visible_candidate,line-uct-test-a22-000272,5.9053988074293216
uct-test-a22,0.8953084439194874,0.40508518202731625,0.001434130905212605,0.0011864352246585552,436,268.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000273,6.719033955455814
uct-test-a22,0.8981767057299124,0.3861022184327795,0.001434130905212605,0.0011864352246585552,437,276.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000274,8.453117894144327
uct-test-a22,0.9096497529716125,0.3694921252875598,0.001434130905212605,0.0011864352246585552,441,283.0,,0.5,1,,visible_pixel_support,True,visible_candidate,line-uct-test-a22-000275,9.550712322537606
uct-test-a22,0.9125180147820375,0.35050916169302304,0.001434130905212605,0.022542269268512438,442,291.0,,9.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000276,7.57287483908118
uct-test-a22,0.9153862765924625,0.3362719389971204,0.001434130905212605,0.0023728704493171104,443,297.0,,1.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000277,7.417984728379679
uct-test-a22,0.9182545384028875,0.3077974936053153,0.001434130905212605,0.021355834043853883,444,309.0,,9.0,6,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000278,1.0432746843358132
uct-test-a22,0.9211228002133125,0.29830601180804694,0.001434130905212605,0.022542269268512438,445,313.0,,9.5,9,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000279,2.405977400852464
uct-test-a22,0.9239910620237375,0.26983156641624173,0.001434130905212605,0.022542269268512438,446,325.0,,9.5,9,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000280,4.536674428167544
uct-test-a22,0.9268593238341625,0.2603400846189734,0.001434130905212605,0.020169398819195328,447,329.0,,8.5,7,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000281,3.827448108821386
uct-test-a22,0.9297275856445875,0.25322147327102207,0.001434130905212605,0.018982963594536773,448,332.0,,8.0,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000282,2.509110947206352
uct-test-a22,0.9325958474550124,0.24610286192307074,0.001434130905212605,0.004745740898634221,449,335.0,,2.0,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000283,1.6244302494194471
uct-test-a22,0.9354641092654374,0.24135712102443663,0.001434130905212605,0.011864352246585552,450,337.0,,5.0,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000284,0.2161733215579602
uct-test-a22,0.9412006328862874,0.22474702787921697,0.001434130905212605,0.015423657920561107,452,344.0,,6.5,4,,visible_pixel_support,True,visible_candidate,line-uct-test-a22-000285,2.0
uct-test-a22,0.9440688946967124,0.22474702787921697,0.001434130905212605,0.016610093145219662,453,344.0,,7.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000286,0.0059201068959851
uct-test-a22,0.9469371565071374,0.21762841653126563,0.001434130905212605,0.015423657920561107,454,347.0,,6.5,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000287,1.0861523973652538
uct-test-a22,0.9498054183175624,0.2105098051833143,0.001434130905212605,0.017796528369878217,455,350.0,,7.5,6,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000288,2.2387872961988364
uct-test-a22,0.9526736801279874,0.2057640642846802,0.001434130905212605,0.016610093145219662,456,352.0,,7.0,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000289,2.461915228188218
uct-test-a22,0.9555419419384124,0.19864545293672886,0.001434130905212605,0.015423657920561107,457,355.0,,6.5,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000290,3.753626618124656
uct-test-a22,0.9584102037488373,0.19627258248741175,0.001434130905212605,0.016610093145219662,458,356.0,,7.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000291,3.1120118907994083
uct-test-a22,0.9612784655592623,0.19389971203809464,0.001434130905212605,0.010677917021926997,459,357.0,,4.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000292,2.5351614710037893
uct-test-a22,0.9641467273696873,0.19152684158877764,0.001434130905212605,0.015423657920561218,460,358.0,,6.5,7,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000293,2.0211657835290566
uct-test-a22,0.9670149891801123,0.18915397113946053,0.001434130905212605,0.015423657920561107,461,359.0,,6.5,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000294,1.568115253166468
uct-test-a22,0.9698832509905373,0.1820353597915092,0.001434130905212605,0.013050787471243996,462,362.0,,5.5,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000295,3.1741003047073377
uct-test-a22,0.9727515128009623,0.17728961889287498,0.001434130905212605,0.016610093145219662,463,364.0,,7.0,6,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000296,3.8372113629430373
uct-test-a22,0.9756197746113873,0.19389971203809464,0.001434130905212605,0.017796528369878217,464,357.0,,7.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000297,4.444461147335346
uct-test-a22,0.9784880364218123,0.18915397113946053,0.001434130905212605,0.016610093145219662,465,359.0,,7.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000298,3.6728268013363845
uct-test-a22,0.9813562982322372,0.1844082302408263,0.001434130905212605,0.015423657920561107,466,361.0,,6.5,6,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000299,2.84979517426882
uct-test-a22,0.9842245600426622,0.17728961889287498,0.001434130905212605,0.013050787471244107,467,364.0,,5.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000300,0.9772758413412816
uct-test-a22,0.9870928218530872,0.17254387799424087,0.001434130905212605,0.009491481797268442,468,366.0,,4.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000301,0.057178377762681976
uct-test-a22,0.9899610836635122,0.17017100754492376,0.001434130905212605,0.007118611347951331,469,367.0,,3.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000302,0.09141235874159293
uct-test-a22,0.9928293454739374,0.16779813709560665,0.001434130905212605,0.005932176123292776,470,368.0,,2.5,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000303,0.08188735948675685
uct-test-a22,0.9956976072843624,0.1583066552983382,0.001434130905212605,0.0011864352246585552,471,372.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000304,2.9694870447931407
uct-test-a22,1.0014341309052124,0.17017100754492376,0.001434130905212605,0.0011864352246585552,473,367.0,,0.5,1,,visible_pixel_support,True,visible_candidate,line-uct-test-a22-000305,3.8098542324070195
uct-test-a22,1.0043023927156374,0.17017100754492376,0.001434130905212605,0.0011864352246585552,474,367.0,,0.5,1,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000306,4.644389064304278
uct-test-a22,1.0071706545260624,0.16779813709560665,0.001434130905212605,0.0023728704493171104,475,368.0,,1.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000307,4.444712792011501
uct-test-a22,1.0100389163364873,0.16542526664628954,0.001434130905212605,0.0011864352246585552,476,369.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000308,4.212734990737317
uct-test-a22,1.0129071781469123,0.14644230305175276,0.001434130905212605,0.015423657920561107,477,377.0,,6.5,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000309,3.049634764309758
uct-test-a22,1.0157754399573373,0.14881517350106988,0.001434130905212605,0.013050787471243996,478,376.0,,5.5,6,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000310,1.340486897920755
uct-test-a22,1.0186437017677623,0.16542526664628954,0.001434130905212605,0.0035593056739756657,479,369.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000311,6.342088165112898
uct-test-a22,1.0215119635781873,0.14169656215311854,0.001434130905212605,0.016610093145219662,480,379.0,,7.0,8,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000312,3.0
uct-test-a22,1.0243802253886123,0.14169656215311854,0.001434130905212605,0.015423657920561107,481,379.0,,6.5,7,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000313,2.355159713886792
uct-test-a22,1.0272484871990373,0.15118804395038699,0.001434130905212605,0.007118611347951331,482,375.0,,3.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000314,2.286760915051275
uct-test-a22,1.0301167490094623,0.15118804395038699,0.001434130905212605,0.005932176123292776,483,375.0,,2.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000315,2.925511780362001
uct-test-a22,1.0329850108198873,0.14169656215311854,0.001434130905212605,0.011864352246585552,484,379.0,,5.0,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000316,0.43915722440669924
uct-test-a22,1.0358532726303122,0.13932369170380143,0.001434130905212605,0.011864352246585552,485,380.0,,5.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000317,0.8074962057069683
uct-test-a22,1.0387215344407372,0.14169656215311854,0.001434130905212605,0.010677917021926997,486,379.0,,4.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000318,0.8202447300088807
uct-test-a22,1.0415897962511622,0.14644230305175276,0.001434130905212605,0.0011864352246585552,487,377.0,,0.5,1,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000319,3.4438154762888757
uct-test-a22,1.0444580580615872,0.14169656215311854,0.001434130905212605,0.0023728704493171104,488,379.0,,1.0,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000320,2.062965926680704
uct-test-a22,1.0473263198720122,0.14169656215311854,0.001434130905212605,0.008305046572609887,489,379.0,,3.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000321,2.6774459747322226
uct-test-a22,1.0501945816824372,0.13457795080516732,0.001434130905212605,0.0023728704493171104,490,382.0,,1.0,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000322,0.28700551399140295
uct-test-a22,1.0530628434928622,0.13457795080516732,0.001434130905212605,0.011864352246585552,491,382.0,,5.0,6,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000323,0.8913944380058751
uct-test-a22,1.0559311053032872,0.1322050803558502,0.001434130905212605,0.011864352246585441,492,383.0,,5.0,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000324,0.49036264032366716
uct-test-a22,1.0587993671137121,0.1322050803558502,0.001434130905212605,0.011864352246585441,493,383.0,,5.0,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000325,1.0836600144924091
uct-test-a22,1.0616676289241371,0.14169656215311854,0.001434130905212605,0.0035593056739756657,494,379.0,,1.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000326,5.671036454060129
uct-test-a22,1.0645358907345621,0.13932369170380143,0.001434130905212605,0.0011864352246585552,495,380.0,,0.5,1,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000327,5.252241852574571
uct-test-a22,1.067404152544987,0.12508646900789888,0.001434130905212605,0.0011864352246585552,496,386.0,,0.5,1,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000328,0.17297389641635164
uct-test-a22,1.0731406761658373,0.127459339457216,0.001434130905212605,0.004745740898634221,498,385.0,,2.0,2,,visible_pixel_support,True,visible_candidate,line-uct-test-a22-000329,1.9563307372766872
uct-test-a22,1.0760089379762623,0.12271359855858177,0.001434130905212605,0.008305046572609887,499,387.0,,3.5,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000330,0.5103509070564769
uct-test-a22,1.0788771997866873,0.12508646900789888,0.001434130905212605,0.007118611347951331,500,386.0,,3.0,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000331,2.0569495035221053
uct-test-a22,1.0817454615971123,0.12034072810926477,0.001434130905212605,0.008305046572609887,501,388.0,,3.5,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000332,0.5958764202215434
uct-test-a22,1.0846137234075373,0.12034072810926477,0.001434130905212605,0.008305046572609887,502,388.0,,3.5,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000333,1.126881550702592
uct-test-a22,1.0874819852179622,0.12034072810926477,0.001434130905212605,0.008305046572609887,503,388.0,,3.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000334,1.6497147885130516
uct-test-a22,1.0903502470283872,0.12508646900789888,0.001434130905212605,0.005932176123292776,504,386.0,,2.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000335,4.164126027200723
uct-test-a22,1.0932185088388122,0.12271359855858177,0.001434130905212605,0.007118611347951331,505,387.0,,3.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000336,3.6698651603135204
uct-test-a22,1.0960867706492372,0.12508646900789888,0.001434130905212605,0.0011864352246585552,506,386.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000337,5.1666820813992445
uct-test-a22,1.0989550324596622,0.1298322099065331,0.001434130905212605,0.0011864352246585552,507,384.0,,0.5,1,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000338,7.654326684005696
uct-test-a22,1.1046915560805122,0.12508646900789888,0.001434130905212605,0.0023728704493171104,509,386.0,,1.0,2,,visible_pixel_support,True,visible_candidate,line-uct-test-a22-000339,6.601098507972324
uct-test-a22,1.1075598178909372,0.12271359855858177,0.001434130905212605,0.0023728704493171104,510,387.0,,1.0,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000340,6.059725516428102
uct-test-a22,1.1104280797013621,0.12508646900789888,0.001434130905212605,0.0011864352246585552,511,386.0,,0.5,1,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000341,7.508179780596038
uct-test-a22,1.1132963415117871,0.12034072810926477,0.001434130905212605,0.0011864352246585552,512,388.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a22-000342,5.946211194023931
